major_name,cluster,cluster_label
Công nghệ kỹ thuật Ô tô,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô,1,Ngành Cạnh tranh Khá
Công nghệ kỹ thuật ô tô (CS Hà Nội),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (CS Nam Định),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (CTĐT bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (Chuyên ngành Ô tô điện),0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật ô tô (Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật ô tô (Chương trình chuẩn, ngoại ngữ tiếng Nhật)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật ô tô (Công nghệ kỹ thuật ô tô điện - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (chuyên ngành Ô tô điện),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (Đào tạo tại Quảng Ngãi),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô (đào tạo 2 năm đầu tại Kon Tum),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô - Chuẩn quốc tế,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô gồm 02 chuyên ngành: Công nghệ kỹ thuật ô tô; Công nghệ kỹ thuật ô tô điện,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ô tô và Cơ điện tử,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ôtô,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật ôtô - Công nghệ kỹ thuật ô tô - Công nghệ kỹ thuật ô tô điện,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật Điện - Điện tử,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật Điện - Điện điện tử,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật Điện tử - Viễn thông,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật Điện tử - Viễn thông (tăng cường tiếng Nhật; định hướng làm việc tại Nhật Bản),0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật Điện, Điện tử",0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điêu khiển và tự động hoá,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điều khiển & tự động hóa,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điều khiển và TĐH,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điều khiển và tự động hoá,1,Ngành Cạnh tranh Khá
Công nghệ kỹ thuật điều khiển và tự động hóa,1,Ngành Cạnh tranh Khá
Công nghệ kỹ thuật điều khiển và tự động hóa (CS Hà Nội),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điều khiển và tự động hóa (CS Nam Định),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điều khiển và tự động hóa (đào tạo 2 năm đầu tại Kon Tum),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện - điện tử,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - Viễn thông,1,Ngành Cạnh tranh Khá
Công nghệ kỹ thuật điện tử - viễn thông,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông (CS Hà Nội),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông (CS Nam Định),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông (CTĐT bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông (Chuyên ngành Thiết kế vi mạch),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông (chuyên ngành Thiết kế vi mạch bán dẫn),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông gồm 02 chuyên ngành: Điện tử công nghiệp; Điện tử viễn thông (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử - viễn thông gồm 03 chuyên ngành: Điện tử công nghiệp; Điện tử viễn thông; IOT và Trí tuệ nhân tạo ứng dụng,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử viễn thông,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử y sinh,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện tử – viễn thông,0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện điện tử,0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử",1,Ngành Cạnh tranh Khá
"Công nghệ kỹ thuật điện, điện tử (CS Hà Nội)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (CS Nam Định)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (CTĐT bằng tiếng Anh)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Công nghệ kỹ thuật điện)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Công nghệ điện lạnh và điều hòa không khí)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Hệ thống điện)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chương trình chuẩn, ngoại ngữ tiếng Nhật)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Chương trình đào tạo Công nghệ thiết kế vi mạch)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Kỹ thuật điện - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (chuyên ngành Công nghệ kỹ thuật điện tử)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (chuyên ngành Công nghệ kỹ thuật điện)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Điều khiển và tự động hóa - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử (Đào tạo tại Quảng Ngãi)",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử - Công nghệ kỹ thuật diện, diện tử - Công nghệ kỹ thuật vi mạch",0,Ngành Cạnh tranh Cao
"Công nghệ kỹ thuật điện, điện tử gồm 02 chuyên ngành: Công nghệ kỹ thuật điện, điện tử; Năng lượng tái tạo (CT tăng cường TA)",0,Ngành Cạnh tranh Cao
Công nghệ kỹ thuật điện; điện tử,0,Ngành Cạnh tranh Cao
Công nghệ may,0,Ngành Cạnh tranh Cao
Công nghệ may (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ nghệ thuật,0,Ngành Cạnh tranh Cao
Công nghệ nông nghiệp,0,Ngành Cạnh tranh Cao
Công nghệ nông nghiệp số,0,Ngành Cạnh tranh Cao
Công nghệ phần mềm,0,Ngành Cạnh tranh Cao
Công nghệ phần mềm và Trí tuệ nhân tạo (Ngành: CNTT),0,Ngành Cạnh tranh Cao
Công nghệ rau hoa quả và cảnh quan,0,Ngành Cạnh tranh Cao
Công nghệ sau thu hoạch,0,Ngành Cạnh tranh Cao
Công nghệ sinh học,1,Ngành Cạnh tranh Khá
Công nghệ sinh học (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Công nghệ sinh học (CTTT),0,Ngành Cạnh tranh Cao
Công nghệ sinh học (Chuyên ngành: Kỹ thuật xét nghiệm y học và Kỹ thuật xử lí ô nhiễm môi trường),0,Ngành Cạnh tranh Cao
Công nghệ sinh học (Chương trình Minh Phú -NTU),0,Ngành Cạnh tranh Cao
Công nghệ sinh học (Chương trình nâng cao),0,Ngành Cạnh tranh Cao
Công nghệ sinh học (mới),0,Ngành Cạnh tranh Cao
Công nghệ sinh học - Chương trình dự bị đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Công nghệ sinh học - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Công nghệ sinh học - Chương trình đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Công nghệ sinh học - Phát triển thuốc,0,Ngành Cạnh tranh Cao
Công nghệ sinh học - Phát triển thuốc (Song bằng),0,Ngành Cạnh tranh Cao
Công nghệ sinh học Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Công nghệ sinh học Y Dược,0,Ngành Cạnh tranh Cao
Công nghệ sinh học và Công nghệ dược liệu,0,Ngành Cạnh tranh Cao
Công nghệ sinh học y dược,0,Ngành Cạnh tranh Cao
"Công nghệ sinh học, chuyên ngành Công nghệ sinh học Y Dược",0,Ngành Cạnh tranh Cao
Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,0,Ngành Cạnh tranh Cao
Công nghệ thông tin,1,Ngành Cạnh tranh Khá
Công nghệ thông tin (CS Hà Nội),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (CS Nam Định),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (CT TCTA),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (CTCLC),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chuyên ngành Trí tuệ nhân tạo),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chuyên ngành Đồ họa máy tính),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình chuẩn nhận hai bằng cử nhân và thạc sĩ),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình nâng cao),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình đào tạo Kỹ sư Việt-Nhật),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình đào tạo chất lượng cao),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Chương trình đặc biệt),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Công nghệ và Đổi mới sáng tạo),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Cử nhân định hướng ứng dụng),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Global ICT),0,Ngành Cạnh tranh Cao
"Công nghệ thông tin (Kỹ thuật phần mềm - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Kỹ thuật phần mềm)- Chuẩn quốc tế,0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Liên kết Đài Loan),0,Ngành Cạnh tranh Cao
"Công nghệ thông tin (Lập trình ứng dụng di động và game - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Công nghệ thông tin (NC),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Phân hiệu Ninh Thuận),0,Ngành Cạnh tranh Cao
"Công nghệ thông tin (Quản trị mạng và an toàn thông tin - Chương trình chuẩn, ngoại ngữ tiếng Anh)",0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Việt - Nhật),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Việt - Pháp),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (cử nhân - Hợp tác doanh nghiệp),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (cử nhân),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (dạy bằng tiếng Anh) - CTTT,0,Ngành Cạnh tranh Cao
Công nghệ thông tin (học tại Vĩnh Phúc),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (kỹ sư),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (ngoại ngữ Nhật),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (song bằng 2+2) - Chương trình dự bị liên kết Đại học La Trobe (Úc),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (song bằng 2+2) - Chương trình liên kết Đại học La Trobe (Úc),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (tăng cường tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (ĐH Công nghệ thông tin và quản lý Ba Lan- UITM cấp bằng),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Đào tạo tại Quảng Ngãi),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (Đặc thù - Hợp tác doanh nghiệp),0,Ngành Cạnh tranh Cao
"Công nghệ thông tin (Đặc thù - Hợp tác doanh nghiệp), chuyên ngành Khoa học dữ liệu và Trí tuệ nhân tạo",0,Ngành Cạnh tranh Cao
Công nghệ thông tin (đào tạo bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (đào tạo bằng tiếng Nhật),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ thông tin (đào tạo tại phân hiệu Bình Phước),0,Ngành Cạnh tranh Cao
Công nghệ thông tin - Chương trình chất lượng cao,0,Ngành Cạnh tranh Cao
Công nghệ thông tin - Truyền thông,0,Ngành Cạnh tranh Cao
"Công nghệ thông tin - Truyền thông (Các trường đối tác Pháp cấp song bằng với USTH: Đại học Limoges, Đại học Sorbonne Paris Nord, Đại học Lille)",0,Ngành Cạnh tranh Cao
Công nghệ thông tin - học tại khu Hòa An,0,Ngành Cạnh tranh Cao
Công nghệ thông tin Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
Công nghệ thông tin Việt - Nhật,0,Ngành Cạnh tranh Cao
Công nghệ thông tin Việt Nhật,0,Ngành Cạnh tranh Cao
Công nghệ thông tin và Kỹ thuật số,0,Ngành Cạnh tranh Cao
Công nghệ thông tin và chuyển đổi số - CT CLC1,0,Ngành Cạnh tranh Cao
Công nghệ thông tin và dữ liệu Tài nguyên môi trường,0,Ngành Cạnh tranh Cao
Công nghệ thông tin ứng dụng,0,Ngành Cạnh tranh Cao
Công nghệ thông tin/ An toàn thông tin,0,Ngành Cạnh tranh Cao
Công nghệ thông tin/ Công nghệ đa phương tiện,0,Ngành Cạnh tranh Cao
Công nghệ thẩm mỹ,0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm,1,Ngành Cạnh tranh Khá
Công nghệ thực phẩm (02 chuyên ngành: Công nghệ thực phẩm; Dinh dưỡng và ẩm thực),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (03 Chuyên ngành) - Công nghệ thực phẩm - Quản lý chất lượng và An toàn thực phẩm - Khoa học thực phẩm và Dinh dưỡng,0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (CS Hà Nội),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (CS Nam Định),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (CTCLC),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (CTTT),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (Chương trình nâng cao),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (Chương trình tiên tiến),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (đào tạo bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ thực phẩm và Chế biến,0,Ngành Cạnh tranh Cao
Công nghệ truyền thông,0,Ngành Cạnh tranh Cao
Công nghệ truyền thông (Truyền thông số và Công nghệ đa phương tiện) (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ truyền thông (cử nhân),0,Ngành Cạnh tranh Cao
Công nghệ tài chính,1,Ngành Cạnh tranh Khá
Công nghệ tài chính (BFT)/ngành TC-NH,0,Ngành Cạnh tranh Cao
Công nghệ tài chính (Chương trình Co-operative Education),0,Ngành Cạnh tranh Cao
Công nghệ tài chính (Fintech),1,Ngành Cạnh tranh Khá
Công nghệ tài chính (chương trình tích hợp),0,Ngành Cạnh tranh Cao
Công nghệ tài chính (dạy bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ tài chính (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ tài chính - Chương trình Công nghệ tài chính (S - Tiêu chuẩn),0,Ngành Cạnh tranh Cao
Công nghệ tài chính và Kinh doanh số,0,Ngành Cạnh tranh Cao
Công nghệ vi mạch bán dẫn,0,Ngành Cạnh tranh Cao
"Công nghệ vi mạch bán dẫn (ngành Công nghệ Kỹ thuật Điện, điện tử)",0,Ngành Cạnh tranh Cao
Công nghệ và quản lý môi trường,0,Ngành Cạnh tranh Cao
Công nghệ và Đổi mới sáng tạo,0,Ngành Cạnh tranh Cao
Công nghệ và đổi mới sáng tạo,1,Ngành Cạnh tranh Khá
Công nghệ vật liệu,1,Ngành Cạnh tranh Khá
Công nghệ vật liệu (chuyên ngành Hóa học Vật liệu mới),0,Ngành Cạnh tranh Cao
Công nghệ vật liệu (đào tạo bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Công nghệ vật liệu (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Công nghệ vật liệu Polyme và Compozit,0,Ngành Cạnh tranh Cao
"Công nghệ vật liệu dệt, may",0,Ngành Cạnh tranh Cao
"Công nghệ vật liệu dệt, may (CS Hà Nội)",0,Ngành Cạnh tranh Cao
"Công nghệ vật liệu dệt, may (CS Nam Định)",0,Ngành Cạnh tranh Cao
Công nghệ vật liệu- Chuyên ngành Công nghệ Nano,0,Ngành Cạnh tranh Cao
Công nghệ ô tô và giao thông thông minh,0,Ngành Cạnh tranh Cao
Công nghệ ô tô điện,0,Ngành Cạnh tranh Cao
Công nghệ ô tô điện và ô tô hybrid,0,Ngành Cạnh tranh Cao
Công nghệ ôtô,0,Ngành Cạnh tranh Cao
Công nghệ đa phương tiện,0,Ngành Cạnh tranh Cao
Công nghệ đa phương tiện (Chuyên ngành của ngành Công nghệ thông tin),0,Ngành Cạnh tranh Cao
"Công nghệ điện tử, vi mạch và bán dẫn (CLC)",0,Ngành Cạnh tranh Cao
"Công nghệ điện ảnh, truyền hình",0,Ngành Cạnh tranh Cao
Công trình giao thông và cơ sở hạ tầng,0,Ngành Cạnh tranh Cao
Công tác Thanh thiếu niên,0,Ngành Cạnh tranh Cao
Công tác Xã hội,0,Ngành Cạnh tranh Cao
Công tác xã hội,1,Ngành Cạnh tranh Khá
Cơ khí - Chế tạo máy - hợp tác với ĐH Griffith (Úc),0,Ngành Cạnh tranh Cao
Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),0,Ngành Cạnh tranh Cao
Cơ khí thủy sản thông minh (Chương trình Minh Phú - NTU),0,Ngành Cạnh tranh Cao
Cơ kỹ thuật,0,Ngành Cạnh tranh Cao
Cơ điện tử,0,Ngành Cạnh tranh Cao
Cơ điện tử - hợp tác với ĐH Công nghệ Nagaoka (Nhật Bản),0,Ngành Cạnh tranh Cao
Cơ điện tử - hợp tác với ĐH Leibniz Hannover (Đức),0,Ngành Cạnh tranh Cao
Cơ điện tử thông minh và sản xuất theo phương thức Nhật Bản – EMJM,0,Ngành Cạnh tranh Cao
Cơ điện tử ô tô,0,Ngành Cạnh tranh Cao
Cơ điện tử·ô tô (tăng cường tiếng Anh),0,Ngành Cạnh tranh Cao
Cảnh quan và Kỹ thuật hoa viên,0,Ngành Cạnh tranh Cao
Cử nhân ISB ASEAN Co-op,0,Ngành Cạnh tranh Cao
Cử nhân Tài năng ISB BBus,0,Ngành Cạnh tranh Cao
"Di sản học, chuyên ngành Di sản và bảo tàng",0,Ngành Cạnh tranh Cao
"Di sản học, chuyên ngành Di sản và phát triển du lịch",0,Ngành Cạnh tranh Cao
Digital Marketing,1,Ngành Cạnh tranh Khá
Digital Marketing (Theo định hướng ICDL),0,Ngành Cạnh tranh Cao
Digital Marketing - CT CLC3,0,Ngành Cạnh tranh Cao
Dinh dưỡng,1,Ngành Cạnh tranh Khá
Dinh dưỡng và Khoa học thực phẩm,0,Ngành Cạnh tranh Cao
Diễn viên chèo,0,Ngành Cạnh tranh Cao
"Diễn viên kịch , Điện ảnh - Truyền hình",0,Ngành Cạnh tranh Cao
"Diễn viên kịch, điện ảnh - truyền hình",0,Ngành Cạnh tranh Cao
"Diễn viên kịch, điện ảnh – truyền hình",0,Ngành Cạnh tranh Cao
"Diễn viên kịch, điện ảnh-truyền hình",0,Ngành Cạnh tranh Cao
Diễn viên nhạc kịch,0,Ngành Cạnh tranh Cao
Diễn viên rối,0,Ngành Cạnh tranh Cao
Du lịch,1,Ngành Cạnh tranh Khá
Du lịch (CTĐT bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Du lịch (Chuyên ngành Hướng dẫn du lịch) - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
